ID,Set Number,Card Name,Rarity,Artist,TCG Normal,TCG Holo,TCG Reverse,Normal Price($),Reverse Holo Price ($),Updated At (YYYY/MM/DD)
neo1-78,78,Sunkern,Common,Kagemaru Himeno,0.0,0.0,0.0,0.3,0.0,2023/09/14
neo1-79,79,Swinub,Common,Ken Sugimori,0.0,0.0,0.0,1.12,0.0,2023/09/14
neo1-80,80,Totodile,Common,Ken Sugimori,0.0,0.0,0.0,1.26,0.0,2023/09/14
neo1-81,81,Totodile,Common,Hironobu Yoshida,0.0,0.0,0.0,1.92,0.0,2023/09/14
neo1-82,82,Wooper,Common,Miki Tanaka,0.0,0.0,0.0,0.71,0.0,2023/09/14
neo1-83,83,Arcade Game,Rare,"K. Hoshiba, CR CG gangs",0.0,0.0,0.0,2.17,0.0,2023/09/14
neo1-84,84,Ecogym,Rare,"Shin-ichi Yoshikawa, CR CG gangs",0.0,0.0,0.0,1.65,0.0,2023/09/14
neo1-85,85,Energy Charge,Rare,Keiji Kinebuchi,0.0,0.0,0.0,1.27,0.0,2023/09/14
neo1-86,86,Focus Band,Rare,Tomokazu Komiya,0.0,0.0,0.0,3.02,0.0,2023/09/14
neo1-87,87,Mary,Rare,Ken Sugimori,0.0,0.0,0.0,1.45,0.0,2023/09/14
neo1-88,88,PokéGear,Rare,"Katsura Tabata, CR CG gangs",0.0,0.0,0.0,2.13,0.0,2023/09/14
neo1-89,89,Super Energy Retrieval,Rare,Keiji Kinebuchi,0.0,0.0,0.0,1.51,0.0,2023/09/14
neo1-90,90,Time Capsule,Rare,"""Big Mama"" Tagawa, CR CG gangs",0.0,0.0,0.0,0.92,0.0,2023/09/14
neo1-91,91,Bill's Teleporter,Uncommon,Keiji Kinebuchi,0.0,0.0,0.0,1.23,0.0,2023/09/14
neo1-92,92,Card-Flip Game,Uncommon,"K. Hoshiba, CR CG gangs",0.0,0.0,0.0,0.57,0.0,2023/09/14
neo1-93,93,Gold Berry,Uncommon,"Ryuta Kusumi, CR CG gangs",0.0,0.0,0.0,0.93,0.0,2023/09/14
neo1-94,94,Miracle Berry,Uncommon,"Yousuke Hirata, CR CG gangs",0.0,0.0,0.0,0.72,0.0,2023/09/14
neo1-95,95,New Pokédex,Uncommon,Keiji Kinebuchi,0.0,0.0,0.0,0.38,0.0,2023/09/14
neo1-96,96,Professor Elm,Uncommon,Ken Sugimori,0.0,0.0,0.0,0.85,0.0,2023/09/14
neo1-97,97,Sprout Tower,Uncommon,"Hiromichi Sugiyama, CR CG gangs",0.0,0.0,0.0,2.28,0.0,2023/09/14
neo1-98,98,Super Scoop Up,Uncommon,Keiji Kinebuchi,0.0,0.0,0.0,0.77,0.0,2023/09/14
neo1-99,99,Berry,Common,"Yousuke Hirata, CR CG gangs",0.0,0.0,0.0,0.4,0.0,2023/09/14
neo1-100,100,Double Gust,Common,Tomokazu Komiya,0.0,0.0,0.0,0.59,0.0,2023/09/14
neo1-101,101,Moo-Moo Milk,Common,Tomokazu Komiya,0.0,0.0,0.0,0.27,0.0,2023/09/14
neo1-102,102,Pokémon March,Common,Tomokazu Komiya,0.0,0.0,0.0,0.41,0.0,2023/09/14
neo1-103,103,Super Rod,Common,Keiji Kinebuchi,0.0,0.0,0.0,0.26,0.0,2023/09/14
neo1-104,104,Darkness Energy,Rare,Milky Isobe,0.0,0.0,0.0,2.38,0.0,2023/09/14
neo1-105,105,Recycle Energy,Rare,Hideki Kazama,0.0,0.0,0.0,1.89,0.0,2023/09/14
neo1-106,106,Fighting Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.21,0.0,2023/09/14
neo1-107,107,Fire Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.23,0.0,2023/09/14
neo1-108,108,Grass Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.21,0.0,2023/09/14
neo1-109,109,Lightning Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.15,0.0,2023/09/14
neo1-110,110,Psychic Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.18,0.0,2023/09/14
neo1-111,111,Water Energy,,Keiji Kinebuchi,0.0,0.0,0.0,0.16,0.0,2023/09/14
